Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Day_of_Journey,Travelling_time,Price
2,1,1,365,1,0,2,2,14781
2,2,2,655,1,0,3,2,12557
4,2,2,845,1,0,0,0,13875
2,2,2,1130,2,1,5,1,11507
1,1,1,150,0,0,1,2,5510
5,1,1,460,1,0,6,2,10198
2,1,1,435,1,0,4,1,8355
2,0,0,185,0,0,6,3,8016
0,2,2,625,1,0,0,1,6314
1,2,2,170,0,0,1,0,5831
2,2,2,550,1,1,0,3,10262
4,2,2,700,1,1,0,2,15136
2,0,0,830,1,1,3,3,7832
3,3,3,135,0,0,6,1,3859
0,1,1,150,0,0,1,2,4174
2,0,0,340,1,0,0,0,19225
0,2,2,975,1,0,1,0,10518
0,0,0,175,0,0,1,1,4823
1,0,0,165,0,0,6,1,7276
4,2,2,540,1,0,4,1,12192
7,2,2,865,1,0,6,2,11410
1,1,1,920,2,0,1,1,13033
2,0,0,570,1,0,3,0,26890
0,1,1,150,0,0,3,2,4804
2,1,1,1550,1,1,2,3,10844
1,2,2,1820,2,0,4,2,12436
0,0,0,175,0,0,4,1,4823
0,4,4,90,0,0,2,3,2227
2,2,2,940,1,1,6,3,10262
2,2,2,1225,1,0,6,1,17024
2,2,2,1325,2,1,2,1,9296
1,2,2,185,0,0,3,3,6094
2,1,1,1215,1,1,4,1,8586
2,2,2,1300,2,1,5,1,10919
5,1,1,455,1,0,4,2,9495
2,2,2,395,1,0,4,3,14714
1,2,2,180,0,0,0,2,5201
1,2,2,1420,2,0,2,1,7090
0,4,4,90,0,0,2,1,4575
4,2,2,545,1,0,2,1,9646
0,2,2,325,1,0,4,0,5636
4,2,2,545,1,0,5,1,9646
2,4,4,90,0,1,1,3,4050
2,2,2,1270,1,0,4,3,14714
0,1,1,150,0,0,1,2,4804
2,2,2,1485,1,1,4,3,10577
5,0,0,165,0,0,5,3,3898
2,1,1,960,1,0,3,3,14571
2,2,2,1300,2,1,5,1,10919
2,0,0,165,0,0,1,1,8016
0,2,2,425,1,0,3,0,6287
1,1,1,905,1,0,3,2,8366
2,2,2,440,1,1,0,1,15400
6,0,0,160,0,0,6,3,8553
3,1,1,155,0,2,2,1,3841
1,2,2,1545,2,0,2,0,10021
3,3,3,140,0,0,0,2,3597
0,3,3,145,0,0,4,1,4332
5,0,0,165,0,0,4,3,3898
2,4,4,1665,2,0,0,2,21375
6,1,1,975,1,0,3,1,8610
0,1,1,155,0,0,5,2,4804
1,2,2,1730,2,0,6,2,13591
2,1,1,590,1,0,2,1,14781
2,0,0,315,1,1,4,1,9134
1,2,2,1545,2,0,4,0,10493
2,0,0,1280,1,1,6,1,8147
3,1,1,140,0,0,4,3,3873
2,1,1,1025,1,0,4,3,14571
1,0,0,655,2,0,6,1,11003
2,2,2,550,1,1,2,3,10262
2,2,2,995,1,0,3,0,12719
2,2,2,1325,1,1,0,3,10262
1,0,0,165,0,0,4,2,7171
3,0,0,160,0,0,5,0,4423
4,2,2,490,1,1,1,2,12616
1,2,2,1560,2,0,6,2,12970
2,1,1,775,1,0,6,3,14914
2,4,4,85,0,1,2,0,3210
5,0,0,175,0,0,6,1,4632
2,2,2,655,1,1,3,2,12373
0,1,1,150,0,0,5,2,4804
4,2,2,565,3,0,6,1,21829
4,2,2,780,1,0,6,1,13587
2,2,2,1760,2,0,3,3,12819
7,2,2,660,1,0,2,3,6151
2,0,0,175,0,0,6,2,8016
4,2,2,680,1,0,0,1,15135
0,2,2,500,1,0,1,2,6794
6,1,1,1640,1,0,2,2,8610
1,1,1,1840,2,0,5,0,12723
1,1,1,1515,1,0,3,2,7662
4,2,2,515,1,0,1,2,14343
4,2,2,910,1,0,6,1,6795
3,1,1,140,0,0,3,3,3873
0,4,4,90,0,0,4,3,2754
1,4,4,905,1,0,0,1,16666
4,2,2,460,1,0,6,0,11098
2,1,1,1745,1,1,4,2,10539
1,2,2,735,1,0,0,1,9929
2,1,1,1430,1,1,3,2,10844
2,1,1,1730,1,0,3,1,12692
2,2,2,455,1,1,3,3,9212
4,2,2,630,1,0,2,2,13727
7,0,0,170,0,0,5,0,4282
2,1,1,1285,1,1,4,3,10844
1,2,2,965,1,0,3,2,7480
0,0,0,180,0,0,5,2,4823
2,2,2,825,1,1,5,3,12373
4,2,2,560,1,0,3,1,7215
1,2,2,1640,1,0,3,1,7480
4,2,2,720,1,0,0,1,8143
0,0,0,175,0,0,1,3,4823
2,1,1,735,1,1,3,3,10844
3,0,0,175,0,0,2,3,5621
6,1,1,1440,1,0,5,3,9555
0,0,0,165,0,0,3,0,4777
3,0,0,175,0,0,6,1,7648
0,1,1,295,1,0,4,1,10308
2,2,2,440,2,0,4,1,21219
0,1,1,295,1,0,2,1,11319
2,1,1,1415,1,1,2,3,10844
4,2,2,435,1,0,3,3,15078
3,4,4,90,0,0,5,3,2017
7,1,1,150,0,0,6,3,4409
0,2,2,275,1,0,4,1,5054
1,0,0,980,2,0,4,0,10111
3,0,0,170,0,2,0,3,4273
2,2,2,1735,2,1,3,2,8728
1,1,1,905,1,0,4,2,8576
2,0,0,180,0,0,2,2,8016
2,0,0,175,0,0,4,2,8016
2,1,1,1630,1,0,5,3,14151
0,0,0,165,0,0,0,1,4423
2,4,4,85,0,1,5,1,4050
2,1,1,345,1,0,2,2,14781
2,1,1,735,1,1,2,3,8586
7,1,1,215,1,0,1,3,5162
2,1,1,450,1,0,4,3,13731
2,2,2,925,1,1,3,2,7438
2,1,1,1520,1,0,2,1,14151
6,0,0,170,0,0,2,3,5613
0,1,1,290,1,0,2,2,5380
2,2,2,1015,1,1,3,1,7438
4,2,2,925,1,0,6,1,9646
7,2,2,625,1,0,2,3,6853
2,0,0,375,1,0,0,2,13555
0,2,2,480,1,0,5,2,5883
0,2,2,425,1,0,1,0,6171
0,4,4,90,0,0,1,2,3175
0,2,2,355,1,0,2,1,4832
4,2,2,570,1,0,6,2,13377
2,2,2,520,1,1,0,3,10262
2,2,2,1100,1,1,6,3,10262
1,2,2,1180,2,0,5,2,8603
2,1,1,1330,1,1,3,1,8586
6,1,1,765,1,0,1,3,8452
2,1,1,1395,1,0,6,3,14231
2,2,2,660,1,0,1,1,16289
3,0,0,175,0,0,6,1,6860
0,4,4,90,0,0,3,0,2754
4,2,2,925,1,0,4,1,9646
1,3,3,135,0,0,0,1,4667
0,1,1,155,0,0,6,2,4804
0,0,0,165,0,0,1,0,4545
2,0,0,1290,1,0,3,3,25735
2,2,2,1375,2,0,3,0,12647
2,1,1,1090,1,1,5,2,8586
0,3,3,140,0,0,4,3,5277
0,2,2,845,1,0,2,1,6206
7,0,0,165,0,0,2,1,4483
6,1,1,1550,1,0,4,2,9870
3,1,1,150,0,2,3,2,3841
3,1,1,150,0,2,2,1,3815
0,0,0,170,0,0,6,3,6860
2,1,1,870,1,0,5,3,12121
2,2,2,535,1,1,2,1,5963
3,0,0,160,0,0,3,0,3625
3,1,1,145,0,2,5,1,3841
0,0,0,170,0,0,4,3,4823
4,2,2,385,1,0,4,1,9646
2,2,2,620,1,1,0,0,10152
0,2,2,940,1,0,2,1,7514
2,0,0,685,1,0,0,1,16736
2,1,1,910,1,0,2,3,13584
1,1,1,1415,2,0,1,1,11222
0,3,3,140,0,0,5,1,3850
6,0,0,160,0,0,6,2,7608
2,1,1,1220,1,1,3,3,10844
4,2,2,510,1,0,4,2,7408
6,3,3,135,0,0,5,1,3687
3,2,2,375,1,0,6,2,11726
2,1,1,1610,1,1,2,1,9663
1,1,1,1845,2,0,6,1,12829
0,2,2,300,1,0,3,2,6069
2,1,1,1640,1,1,4,2,8529
6,1,1,385,1,0,3,2,8085
6,0,0,165,0,0,2,3,4878
0,0,0,170,0,0,0,2,4077
0,1,1,315,1,0,3,3,7605
2,2,2,1375,2,0,5,0,13014
0,2,2,885,1,0,6,1,11600
2,1,1,1005,1,0,3,2,14151
1,2,2,1105,2,0,0,2,12497
2,2,2,995,1,0,0,0,17024
3,3,3,155,0,0,1,1,6300
4,2,2,470,1,0,0,2,15147
4,2,2,760,1,0,6,2,6795
0,4,4,85,0,0,6,3,5755
1,1,1,1185,1,0,3,3,10203
2,2,2,1015,1,0,3,1,14714
0,0,0,170,0,0,0,3,4545
2,1,1,855,1,0,2,1,14781
1,0,0,1655,2,0,1,1,11602
0,4,4,90,0,0,2,1,4049
2,2,2,1375,2,1,3,0,13029
2,1,1,740,1,0,4,1,14571
1,0,0,165,0,0,4,1,6961
3,1,1,520,1,0,2,1,6381
3,1,1,155,0,2,4,1,3841
2,2,2,1325,2,0,3,1,11538
6,1,1,1440,1,0,2,3,8610
1,2,2,2170,2,0,0,1,11552
4,2,2,840,1,0,6,1,7408
2,2,2,1010,1,1,3,3,10262
1,1,1,1625,2,0,2,0,10991
4,2,2,435,1,0,4,3,13587
1,2,2,1255,1,0,2,2,7480
0,0,0,300,1,0,1,2,6351
4,2,2,420,1,1,0,2,7153
7,1,1,150,0,0,2,3,4409
0,1,1,315,1,0,2,3,7228
4,2,2,650,1,0,2,1,11667
3,1,1,315,1,0,4,2,4649
1,1,1,1255,2,0,3,2,12592
4,2,2,520,1,0,4,1,11789
1,3,3,135,0,0,6,1,4667
7,1,1,720,1,0,1,3,9719
1,2,2,375,1,0,2,2,6902
2,1,1,520,1,0,1,3,14781
2,1,1,850,1,1,5,1,10844
1,1,1,1975,2,0,6,0,11522
1,0,0,170,0,0,6,2,6121
6,1,1,385,1,0,3,2,8610
7,1,1,150,0,0,6,3,5620
0,1,1,150,0,0,0,2,4804
4,2,2,640,1,0,0,1,7005
2,2,2,1195,2,0,5,3,15129
2,1,1,520,1,1,4,3,8586
4,2,2,660,1,0,5,1,10197
4,2,2,605,1,0,2,1,10667
0,1,1,295,1,0,4,1,11160
1,2,2,1855,2,0,0,2,12488
2,1,1,685,1,1,5,1,10844
1,2,2,1595,2,0,2,2,9968
2,0,0,185,0,1,5,3,5198
2,1,1,875,1,1,5,2,8586
0,3,3,145,0,0,5,1,4332
0,1,1,290,1,0,2,1,5069
2,0,0,180,0,1,2,1,4544
4,2,2,690,1,0,6,0,14973
1,0,0,2120,3,0,1,1,13387
3,0,0,160,0,0,4,0,3625
2,1,1,1730,1,1,4,1,10703
0,1,1,155,0,0,6,2,7615
0,0,0,175,0,0,0,3,4823
2,0,0,1045,1,0,0,1,16736
2,1,1,890,1,1,3,3,9663
4,2,2,630,1,0,5,1,9205
2,2,2,335,1,0,3,3,15554
3,4,4,90,0,2,2,3,1965
1,1,1,150,0,0,5,2,5510
4,2,2,535,1,0,3,1,8266
0,4,4,90,0,0,0,2,3175
3,2,2,270,1,2,3,1,4760
4,2,2,735,1,0,0,1,7740
2,1,1,570,1,0,2,2,13941
7,2,2,865,1,0,3,2,11410
2,1,1,1640,1,0,4,2,12681
2,2,2,1615,2,0,2,1,15129
2,2,2,810,2,1,4,0,10368
1,1,1,725,2,0,1,1,12324
3,1,1,150,0,2,0,2,3841
2,2,2,1375,2,0,0,0,13014
0,2,2,940,1,0,3,1,6442
2,2,2,300,1,1,5,2,12373
2,0,0,845,1,0,1,1,13817
0,0,0,175,0,0,0,3,4823
2,2,2,1395,2,1,2,0,9412
1,2,2,1275,2,0,0,3,10231
2,0,0,175,0,0,2,2,7229
3,0,0,175,0,2,6,1,4273
2,1,1,1550,1,1,5,3,10844
0,2,2,325,1,0,0,0,7164
2,0,0,180,0,1,3,1,6478
2,0,0,180,0,1,3,1,5198
3,0,0,160,0,2,5,0,4319
2,2,2,1040,1,1,3,3,10262
6,2,2,190,0,0,5,2,6741
2,1,1,510,1,0,3,2,14571
1,0,0,725,1,5,3,1,26092
1,2,2,500,2,0,3,1,11753
2,0,0,900,1,1,3,1,7832
6,1,1,790,1,0,5,1,8610
2,1,1,510,1,0,4,2,13626
2,2,2,1615,2,1,4,1,10368
0,4,4,90,0,0,1,0,2754
2,1,1,1500,1,0,3,2,12692
0,0,0,175,0,0,3,1,10067
5,2,2,540,1,0,2,1,4959
1,0,0,1580,2,0,3,1,19372
1,4,4,80,0,0,5,1,3100
4,2,2,810,1,0,2,1,8405
4,2,2,570,1,1,0,1,6943
3,1,1,150,0,2,5,2,3841
3,4,4,90,0,0,3,3,2017
6,1,1,1065,1,0,5,2,9187
2,1,1,685,1,0,3,1,13941
2,2,2,1415,2,1,3,3,8938
3,0,0,170,0,2,5,1,4319
3,0,0,175,0,2,4,3,3573
3,1,1,145,0,2,1,1,3841
2,2,2,195,0,1,3,1,7202
6,1,1,355,1,0,4,2,9187
5,2,2,370,1,0,2,1,6976
2,2,2,1100,1,1,1,3,12898
2,2,2,1570,1,1,0,0,12898
2,2,2,1295,2,1,5,3,10588
1,2,2,1275,2,0,0,3,9181
2,0,0,1400,1,1,6,0,11087
2,2,2,330,1,1,3,1,10262
2,2,2,195,0,1,1,1,4886
0,2,2,355,1,0,3,0,8470
1,1,1,805,3,0,1,1,14960
3,1,1,155,0,0,3,1,3873
1,2,2,1595,2,0,1,2,11911
1,2,2,795,1,0,5,1,8907
3,3,3,135,0,2,3,1,3859
7,1,1,150,0,0,0,3,3807
7,1,1,155,0,0,0,1,4384
4,2,2,460,1,0,2,0,11622
6,0,0,160,0,0,6,3,4563
3,4,4,90,0,2,4,2,1965
1,1,1,155,0,0,2,3,4145
2,1,1,1410,1,1,6,3,10031
1,0,0,370,1,0,3,2,11628
2,2,2,330,1,1,5,1,10262
3,4,4,90,0,0,0,2,2017
6,2,2,190,0,0,5,1,6216
4,2,2,835,3,0,2,1,16294
0,0,0,170,0,0,2,0,3943
4,2,2,455,1,0,0,2,7038
3,0,0,475,1,0,1,1,7294
3,1,1,145,0,0,1,1,3873
1,4,4,90,0,0,1,2,3100
4,2,2,540,1,0,0,1,12507
7,2,2,875,1,0,1,1,6152
1,1,1,675,1,0,4,1,8030
2,0,0,180,0,1,1,1,5769
0,1,1,155,0,0,3,2,4804
1,2,2,1420,1,0,5,1,8372
2,0,0,280,1,0,4,1,8578
1,2,2,1275,2,0,5,3,11228
1,1,1,1385,2,0,5,1,13227
0,0,0,175,0,0,4,3,8855
4,2,2,525,1,0,4,0,12192
2,2,2,1195,2,0,3,3,12819
0,0,0,165,0,0,3,1,3943
4,2,2,755,1,1,1,0,18260
1,0,0,165,0,0,3,1,5228
2,2,2,970,2,0,4,2,14300
1,1,1,1830,2,0,5,2,10151
0,1,1,280,1,0,2,2,5699
6,1,1,1655,1,0,1,1,9187
6,1,1,765,1,0,3,3,8452
4,2,2,665,1,0,3,0,13961
2,0,0,180,0,1,0,1,5769
4,2,2,690,1,0,0,1,10877
0,0,0,170,0,0,2,3,4591
1,1,1,1200,2,0,2,1,17732
2,2,2,610,1,1,3,3,12373
7,1,1,150,0,0,3,3,3807
6,1,1,790,1,0,4,1,9555
7,0,0,165,0,0,3,1,4483
2,1,1,400,1,0,3,2,14781
2,2,2,1620,2,0,2,1,13292
2,2,2,1425,1,1,5,3,12373
0,2,2,320,1,0,1,1,5530
0,2,2,750,1,0,5,1,7081
2,2,2,1655,1,1,5,1,10262
4,2,2,455,1,0,0,1,9316
2,1,1,705,1,1,3,1,10844
0,2,2,810,1,0,5,1,8542
0,0,0,180,0,0,0,2,4823
1,2,2,1660,1,0,0,0,12940
2,1,1,450,1,0,3,3,13374
4,2,2,570,1,0,3,1,13062
2,2,2,810,2,0,2,0,13014
2,0,0,185,0,0,4,3,8541
2,1,1,1210,1,1,6,2,11134
2,0,0,615,1,1,3,1,7832
4,2,2,555,1,0,3,2,8888
2,1,1,865,1,1,3,3,9663
4,2,2,505,1,0,0,1,17267
2,0,0,890,1,1,3,3,7832
6,0,0,160,0,0,0,3,12123
4,2,2,510,1,0,2,2,8073
3,0,0,170,0,0,2,1,4991
5,0,0,165,0,0,4,3,3419
2,2,2,1395,1,1,3,3,10262
2,2,2,1010,1,1,6,3,10262
7,1,1,150,0,0,0,3,3807
0,4,4,85,0,0,6,2,5755
2,2,2,395,1,1,6,3,10262
1,2,2,865,2,0,1,2,13039
2,0,0,745,1,1,3,1,7832
0,3,3,140,0,0,1,1,6297
2,4,4,90,0,1,0,3,3210
4,2,2,640,1,0,6,1,15147
0,4,4,90,0,0,0,1,4049
2,2,2,1630,2,0,4,1,13882
1,1,1,745,1,0,1,1,8366
2,0,0,530,1,1,4,3,9134
0,0,0,170,0,0,0,1,4823
1,1,1,1440,1,0,2,2,5006
1,2,2,1255,1,0,6,2,7480
2,1,1,365,1,1,3,2,10844
2,1,1,735,1,1,4,3,7064
0,1,1,150,0,0,4,2,5224
7,1,1,155,0,0,4,1,4384
4,2,2,750,1,0,6,2,13377
4,2,2,755,1,0,0,1,8837
1,2,2,965,1,0,6,2,16352
1,2,2,1275,2,0,4,3,10441
0,3,3,140,0,0,3,2,3597
7,1,1,150,0,0,4,3,3807
2,1,1,735,1,1,2,3,9663
2,1,1,1430,1,0,4,3,12681
6,0,0,170,0,0,4,1,4668
2,2,2,1390,2,0,5,2,15129
4,2,2,485,1,0,6,2,17057
1,2,2,640,1,0,2,3,8372
3,1,1,150,0,0,3,2,5515
2,1,1,435,1,0,5,1,8355
0,4,4,90,0,0,4,0,2754
4,2,2,630,1,0,5,2,13377
2,2,2,1395,1,0,3,3,15554
0,1,1,150,0,0,5,2,5224
0,2,2,300,1,0,4,2,6069
2,2,2,1505,1,1,3,1,12373
2,1,1,585,1,1,4,3,6959
3,1,1,145,0,2,0,1,3841
1,2,2,925,1,0,2,0,8669
2,2,2,810,2,0,6,0,13014
2,1,1,1215,1,0,3,1,13731
4,2,2,930,1,0,1,1,7888
6,1,1,900,1,0,6,1,12942
6,4,4,1290,1,0,0,1,12395
2,1,1,425,1,0,4,2,14571
0,0,0,175,0,0,5,0,4591
1,1,1,1700,2,0,3,1,12592
0,1,1,150,0,0,3,2,4804
2,1,1,1090,1,0,1,2,14388
1,2,2,1275,2,0,1,3,14851
2,1,1,665,1,1,5,3,8586
2,0,0,640,1,4,3,3,31825
2,2,2,600,2,0,4,3,14237
0,1,1,290,1,0,3,1,5069
2,2,2,330,1,0,6,1,16079
2,1,1,800,1,1,2,3,9663
4,2,2,570,1,0,0,1,13587
1,1,1,1605,1,0,6,3,10808
4,2,2,555,1,1,0,1,11446
1,4,4,75,0,0,5,3,3100
5,1,1,455,1,0,5,2,6484
0,4,4,90,0,0,3,1,4049
3,0,0,170,0,2,6,3,3873
0,0,0,310,1,0,1,3,7280
1,4,4,90,0,0,0,2,3625
3,0,0,175,0,2,5,3,3919
2,2,2,1005,1,0,3,0,15554
0,3,3,140,0,0,2,1,3850
2,2,2,1195,2,0,1,3,15129
2,0,0,185,0,0,3,3,7229
0,0,0,175,0,0,5,3,4823
0,0,0,175,0,0,2,3,4823
6,1,1,1560,1,0,6,1,11682
0,0,0,175,0,0,6,3,4823
2,2,2,925,1,1,4,2,10262
0,2,2,665,1,0,3,0,6818
3,4,4,90,0,2,0,3,1965
6,1,1,975,1,0,3,1,9345
0,2,2,380,1,0,3,2,6938
2,2,2,1615,2,1,5,1,10368
1,2,2,1245,2,0,4,1,11753
1,2,2,1485,2,0,0,3,12488
2,1,1,345,1,1,4,2,9899
4,2,2,585,1,0,3,1,11622
3,1,1,160,0,0,2,1,3847
2,2,2,335,1,0,3,3,16079
2,0,0,165,0,1,1,1,6478
1,2,2,180,0,0,4,2,5201
7,1,1,155,0,0,3,1,4409
2,0,0,1475,1,0,0,1,17261
6,0,0,155,0,0,0,2,4878
3,0,0,160,0,2,5,0,3573
2,1,1,1220,1,1,5,3,10844
0,1,1,155,0,0,6,3,4804
1,2,2,180,0,0,3,2,5201
4,2,2,375,1,0,5,2,14533
3,1,1,140,0,0,2,3,3873
3,3,3,140,0,2,3,2,3543
4,2,2,640,1,0,3,1,7215
4,2,2,510,1,0,3,1,11999
0,4,4,90,0,0,5,2,2754
2,0,0,950,1,0,1,3,13817
7,1,1,150,0,0,5,3,4107
4,2,2,720,1,0,3,1,8073
0,4,4,90,0,0,3,3,2227
2,1,1,1295,1,1,3,3,10539
0,0,0,165,0,0,1,0,3943
2,1,1,1575,1,1,4,2,10844
3,0,0,170,0,0,6,3,3925
2,4,4,85,0,1,5,0,3210
2,0,0,180,0,0,3,2,8016
3,1,1,150,0,2,2,2,3841
2,1,1,450,1,0,3,3,14388
0,3,3,140,0,0,1,2,3597
4,2,2,630,1,1,1,2,14086
0,0,0,170,0,0,4,3,3749
2,0,0,165,0,0,4,1,7229
4,2,2,840,1,0,0,1,15603
0,0,0,170,0,0,0,3,4823
2,4,4,90,0,0,0,1,8040
2,1,1,1655,1,0,2,1,13941
2,2,2,395,1,0,3,3,14714
6,1,1,700,1,0,4,1,7927
2,0,0,175,0,1,2,1,4030
0,2,2,710,1,0,3,1,8285
2,1,1,590,1,1,2,1,10844
2,1,1,1610,1,1,3,1,9663
0,1,1,165,0,0,2,3,4148
0,2,2,295,1,0,0,0,6496
0,1,1,165,0,0,0,3,4148
2,1,1,790,1,0,6,1,13339
2,2,2,1630,2,0,5,1,13882
0,0,0,165,0,0,3,0,3943
2,0,0,950,1,1,1,3,11087
2,2,2,505,2,1,3,3,15318
3,1,1,140,0,0,3,3,3873
4,2,2,845,1,0,0,0,11573
6,0,0,170,0,0,2,1,4668
1,0,0,980,2,0,3,0,13576
1,0,0,1510,1,4,3,1,15434
6,0,0,170,0,0,6,1,5403
2,2,2,2300,2,0,0,0,16914
2,1,1,665,1,0,1,3,14781
2,0,0,175,0,1,2,1,4544
1,1,1,1195,2,0,4,2,9416
6,1,1,945,1,0,4,1,8662
1,2,2,555,1,0,0,1,9194
3,1,1,155,0,0,2,1,3873
0,1,1,295,1,0,4,1,11465
1,2,2,795,1,0,4,1,8907
1,2,2,1560,2,0,3,2,8770
2,2,2,1110,1,0,2,1,12242
4,2,2,540,1,0,4,1,12192
6,1,1,1655,1,0,4,1,8505
2,1,1,1155,1,1,3,2,9663
4,2,2,705,1,0,5,1,8614
2,2,2,1375,2,0,0,0,13292
4,2,2,490,1,0,2,2,7740
0,2,2,415,1,0,5,3,8854
0,2,2,765,2,0,0,1,7682
0,1,1,155,0,0,3,2,4804
6,0,0,170,0,0,1,1,4668
4,2,2,615,1,1,0,2,5797
1,2,2,180,0,0,0,2,4729
4,2,2,750,1,0,1,2,7888
0,1,1,290,1,0,4,1,5069
1,2,2,2280,3,0,3,0,9128
2,1,1,800,1,1,5,3,9663
1,2,2,765,1,0,3,3,7952
2,2,2,1595,1,1,0,1,10262
2,2,2,1000,2,0,3,1,13882
0,0,0,170,0,0,3,2,4591
1,4,4,255,2,0,1,3,16172
0,0,0,165,0,0,3,0,4591
0,4,4,90,0,0,0,1,4049
0,1,1,155,0,0,1,2,4804
4,2,2,450,1,0,2,1,6673
2,2,2,1760,2,1,3,3,11150
1,2,2,1380,2,0,5,3,13591
0,0,0,165,0,0,3,1,4077
4,2,2,730,1,1,6,1,12927
2,2,2,425,2,0,1,0,16274
6,0,0,160,0,0,2,1,4668
2,2,2,940,1,1,0,3,12898
1,4,4,465,1,0,0,2,11678
0,2,2,345,1,0,4,3,5775
3,1,1,150,0,0,3,1,5515
2,0,0,610,1,0,0,3,13555
2,1,1,730,1,0,4,2,14571
3,4,4,90,0,0,4,2,2227
1,0,0,170,0,0,0,2,6961
1,2,2,735,1,0,1,1,15704
2,4,4,90,0,0,0,1,8040
2,2,2,550,1,0,6,3,14714
2,2,2,1325,2,1,2,1,9296
4,2,2,600,1,0,1,1,10197
1,2,2,375,1,0,4,2,8372
6,2,2,175,0,0,1,2,6741
0,3,3,155,0,0,1,2,6297
2,1,1,590,1,0,4,1,13626
2,2,2,1430,2,0,0,3,15129
0,2,2,345,1,0,3,0,6426
2,2,2,495,2,0,1,3,20904
7,2,2,625,1,0,2,3,6451
1,0,0,855,1,0,3,1,12704
2,1,1,800,1,0,4,3,13067
2,0,0,165,0,0,5,1,7229
2,2,2,2040,2,0,3,3,12347
4,2,2,425,1,0,6,2,17057
1,1,1,535,2,0,5,1,8366
4,2,2,930,1,0,3,1,15078
7,1,1,710,1,0,4,1,7870
0,4,4,90,0,0,3,2,3603
1,1,1,555,1,0,4,1,11936
4,2,2,930,1,1,0,1,8925
1,2,2,180,0,0,6,2,6934
2,2,2,450,1,1,0,1,6542
0,1,1,155,0,0,4,2,4778
0,1,1,155,0,0,4,2,4804
2,1,1,870,1,0,3,3,14151
4,2,2,375,1,0,6,2,16108
4,2,2,630,1,0,6,2,13377
3,0,0,170,0,2,4,1,3919
4,2,2,425,1,1,0,2,15136
6,1,1,790,1,0,1,1,9345
4,2,2,795,1,0,2,0,12327
2,0,0,435,1,0,0,1,12284
1,2,2,1560,2,0,2,2,13039
2,2,2,660,1,1,1,2,11848
2,2,2,1485,1,0,1,3,16079
0,1,1,155,0,0,1,3,4804
2,1,1,1655,1,1,4,3,10844
6,1,1,865,1,0,4,3,8505
1,1,1,1210,2,0,6,1,11774
2,0,0,165,0,1,2,1,5769
2,1,1,740,1,1,5,1,10844
3,3,3,135,0,0,4,1,3597
4,2,2,530,1,0,0,1,16497
2,1,1,1570,1,0,2,2,14151
0,1,1,165,0,0,2,1,4804
1,4,4,85,0,0,4,2,3100
2,2,2,600,1,0,2,1,14714
0,4,4,90,0,0,3,2,8853
0,2,2,315,1,0,6,1,6582
6,0,0,170,0,0,2,1,4668
2,1,1,1220,1,0,3,3,14571
2,2,2,395,1,1,0,3,13843
4,2,2,755,1,0,2,1,7354
0,1,1,155,0,0,6,3,4804
0,3,3,140,0,0,6,3,5277
1,2,2,705,1,0,2,3,5998
0,0,0,170,0,0,4,2,4591
0,3,3,140,0,0,2,2,3597
2,4,4,90,0,0,0,3,5678
0,3,3,140,0,0,3,1,3850
3,4,4,90,0,0,1,2,2017
2,2,2,1325,1,1,5,3,10262
1,2,2,435,2,0,4,2,8603
4,2,2,555,1,0,6,2,14153
2,1,1,1630,1,1,2,3,8066
4,2,2,765,1,0,3,2,7695
3,2,2,270,1,0,0,1,8488
5,0,0,175,0,0,0,1,4340
2,1,1,870,1,0,2,3,14151
2,0,0,730,1,1,0,2,11087
2,1,1,1345,1,0,6,3,13759
2,2,2,550,1,0,1,3,16079
4,2,2,600,1,0,6,1,12717
2,4,4,90,0,1,4,1,4995
3,1,1,150,0,0,2,2,3873
2,1,1,330,1,1,6,1,7826
6,1,1,765,1,0,4,3,7980
4,2,2,910,1,0,1,1,9486
2,1,1,1400,1,1,4,3,10844
0,3,3,140,0,0,6,0,6482
0,2,2,480,1,0,6,2,6628
1,1,1,675,1,0,3,1,7452
2,2,2,1140,2,0,5,1,13882
4,2,2,600,1,0,3,1,8099
6,0,0,155,0,0,6,2,4878
0,1,1,315,1,0,3,2,5170
3,0,0,485,1,0,6,2,6315
0,3,3,135,0,0,3,2,7295
4,2,2,690,1,0,5,1,9794
2,2,2,1995,2,1,3,3,8834
3,4,4,90,0,0,4,3,2017
4,2,2,785,1,0,1,1,12615
6,0,0,175,0,0,1,3,7240
2,0,0,175,0,0,0,2,8016
6,0,0,155,0,0,2,2,4878
2,2,2,1375,2,0,4,0,13292
1,0,0,1265,1,0,1,1,11707
0,2,2,310,1,0,0,2,6147
0,2,2,810,1,0,4,1,6093
2,1,1,735,1,0,4,3,12681
3,0,0,160,0,0,0,0,3311
1,4,4,1175,3,0,1,2,14260
1,2,2,1730,2,0,3,2,13591
0,1,1,155,0,0,2,3,4804
1,2,2,1100,2,0,2,2,13538
2,1,1,1450,1,0,4,1,14151
3,0,0,170,0,0,4,0,5575
2,1,1,1610,1,0,4,1,14178
1,3,3,135,0,0,1,1,7082
3,0,0,175,0,2,3,3,4319
2,2,2,1470,2,0,6,3,20747
2,1,1,850,1,0,6,1,13759
2,2,2,1365,2,1,3,0,9181
2,2,2,995,1,0,6,0,17024
0,2,2,320,1,0,2,1,5298
2,1,1,510,1,0,4,2,13364
